Title,Content,URL,Date,Location
"Deadly, sombre Good Friday as 58 people killed in Israeli attacks on Gaza",Palestinian Christians in Gaza and the occupied West Bank are holding temperate gatherings leading up to Easter.,https://www.aljazeera.com/news/2025/4/18/deadly-sombre-good-friday-as-50-people-killed-in-israeli-attacks-on-gaza,18-Apr-25,
"Allies say Ghannouchi ‘unjustly’ held, as he marks 2 years in Tunisian jail",International Committee for Solidarity with Rached Ghannouchi decries ‘repressive campaign’ against Ennahdha party head.,https://www.aljazeera.com/news/2025/4/18/allies-say-ghannouchi-unjustly-held-as-he-marks-2-years-in-tunisian-jail,18-Apr-25,
‘How do I live like this?’ asks Gaza boy who lost arms in Israeli attack,"An image of Mahmoud Ajjour, 9, who was severely wounded in an Israeli strike, won World Press Photo of the Year award.",https://www.aljazeera.com/news/2025/4/18/how-do-i-live-like-this-asks-gaza-boy-who-lost-arms-in-israeli-attack,18-Apr-25,
At least two killed in Israeli strikes on southern Lebanon,Israel has continued to conduct near-daily strikes in Lebanon despite a ceasefire with Hezbollah last November.,https://www.aljazeera.com/news/2025/4/18/at-least-one-killed-by-israeli-strike-near-sidon-in-southern-lebanon,18-Apr-25,
Iran has ‘doubts’ about US intentions ahead of nuclear talks,Iran’s FM expresses concern about US motivations but says negotiations will take place in Rome this weekend.,https://www.aljazeera.com/news/2025/4/18/iran-has-doubts-about-us-intentions-ahead-of-nuclear-talks,18-Apr-25,
Children in Gaza survive on ‘less than a meal a day’: Aid groups,About 95 percent of aid groups have suspended or cut their services due to Israeli bombardment and blockade.,https://www.aljazeera.com/news/2025/4/18/aid-groups-warn-gazas-children-surviving-on-less-than-a-meal-a-day,18-Apr-25,
‘Conspiracy trial’ restarts: What’s Tunisia’s history with death penalty?,"Death penalty has effectively been suspended in Tunisia since 1991, but prominent opposition figures may be sentenced.",https://www.aljazeera.com/news/2025/4/18/conspiracy-trial-restarts-what-is-tunisias-history-with-death-penalty,18-Apr-25,
"US air attacks target Yemen fuel port, killing dozens","US bombing raids on Yemen’s Ras Isa fuel port have killed dozens of people, according to Houthi-affiliated media.",https://www.aljazeera.com/program/newsfeed/2025/4/18/us-air-attacks-target-yemen-fuel-port-killing-dozens,18-Apr-25,
"US air strikes kill 80, injure 150 in Yemen",Death toll reported by the Houthi rebels marks one of the deadliest attacks by the United States military on Yemen.,https://www.aljazeera.com/news/2025/4/18/more-than-30-killed-80-injured-in-us-air-strikes-on-yemen-report,18-Apr-25,
Updates: US attacks Yemen again after 80 killed in overnight strikes,"These were the updates on Israel’s war on Gaza and attacks in the occupied West Bank for Friday, April 18.",https://www.aljazeera.com/news/liveblog/2025/4/18/live-israel-kills-more-than-30-in-deliberate-attacks-on-gaza-civilians,18-Apr-25,
Palestinians mark Prisoners’ Day across the West Bank,Palestinians across the occupied West Bank are commemorating the annual Prisoners’ Day on Thursday.,https://www.aljazeera.com/program/newsfeed/2025/4/17/palestinians-mark-prisoners-day-across-the-west-bank,17-Apr-25,
Saudi defence minister visits Tehran before Iran-US talks,Iran and the US are set to hold a second round of talks in Rome about Tehran’s nuclear programme.,https://www.aljazeera.com/news/2025/4/17/saudi-defence-minister-visits-tehran-before-iran-us-talks,17-Apr-25,
Held without justice: A look inside Israeli prisons,"Amid continued Israeli assault on Gaza, Palestinians mark Prisoners’ Day with thousands still in jail.",https://www.aljazeera.com/program/the-take-2/2025/4/17/aje-onl-tt_pal_prisonerday_av_v2_170425,17-Apr-25,
Fire guts Darfur camp amid escalating Sudan war,"A fire tore through a Darfur displacement camp, destroying over 50 homes.",https://www.aljazeera.com/program/newsfeed/2025/4/17/fire-guts-darfur-camp-amid-escalating-sudan-war,17-Apr-25,
"Russia’s Putin, Qatar’s emir discuss Syria and Gaza at Moscow talks","Ahmed al-Sharaa, Syria’s new leader, would like better relations with Moscow, Qatar said.",https://www.aljazeera.com/news/2025/4/17/putin-qatars-emir-discuss-syria-and-gaza-at-meeting-in-moscow,17-Apr-25,
Israel’s water war,Pinch Point looks at how Israel uses water as a strategic aim and a weapon of war.,https://www.aljazeera.com/video/pinch-point/2025/4/17/israels-water-war,17-Apr-25,
"Two years into Sudan’s war, where is its civil society?","Civil activists negotiate with warring sides to work but face harassment, arrests, and accusations of bias.",https://www.aljazeera.com/news/2025/4/17/two-years-into-sudans-war-where-is-its-civil-society,17-Apr-25,
Israel kills children in attacks on tents including Gaza’s “safe zone”,Israeli air attacks on tents in Gaza have killed at least 35 Palestinians in the past 24 hours.,https://www.aljazeera.com/video/newsfeed/2025/4/17/israel-kills-children-in-attacks-on-tents-including-gazas-safe-zone,17-Apr-25,
Video: Easter overshadowed by war for Christians in Palestine,Palestinian Christians in the occupied West Bank and Gaza find little joy beset by war and conflict.,https://www.aljazeera.com/video/newsfeed/2025/4/17/video-easter-overshadowed-by-war-for-christians-in-palestine,17-Apr-25,
Photos: Palestinian photographer wins world’s top photo prize,The winning picture of this year’s World Press Photo competition highlights the human cost of war in Gaza.,https://www.aljazeera.com/gallery/2025/4/17/palestinian-photographer-wins-2025-world-press-photo-of-the-year,17-Apr-25,
Portrait of amputee Palestinian boy from Gaza wins World Press Photo award,The winning photo depicts nine-year-old Mahmoud Ajjour whose arms were severed in an Israeli attack last year in Gaza.,https://www.aljazeera.com/news/2025/4/17/portrait-of-amputee-palestinian-boy-from-gaza-wins-world-press-photo-award,17-Apr-25,
Hamas accuses Israel of weaponising aid as Gaza’s hunger crisis worsens,Israel’s defence minister admits blockade is a ‘pressure lever’ against Hamas and there are no plans to ease it.,https://www.aljazeera.com/news/2025/4/17/hamas-blames-israel-for-weaponising-aid-as-gazas-hunger-crisis-worsens,17-Apr-25,
Photos: Israel kills dozens of displaced people in Gaza’s tent camps,"Israeli attacks target displaced people in and around southern Gaza’s al-Mawasi, as well as in Beit Lahiya in the north.",https://www.aljazeera.com/gallery/2025/4/17/israeli-air-strikes-kill-at-least-35-in-gaza-escalation,17-Apr-25,
"Why has Israel imprisoned 10,000 Palestinians?","For every Palestinian Israel freed in the ceasefire deal, it has apprehended 15 more.",https://www.aljazeera.com/news/2025/4/17/a-nation-behind-bars-why-has-israel-imprisoned-10000-palestinians,17-Apr-25,
The Take: Held without justice – A look inside Israeli prisons,"Amid continued Israeli assault on Gaza, Palestinians mark Prisoners’ Day with thousands still in jail.",https://www.aljazeera.com/podcasts/2025/4/17/the-take-held-without-justice-a-look-inside-israeli-prisons,17-Apr-25,
Updates: At least 32 killed in Israeli attacks on Gaza today,"These were the updates on Israel’s war on Gaza and attacks on the occupied West Bank for Thursday, April 17.",https://www.aljazeera.com/news/liveblog/2025/4/17/live-israel-kills-dozens-in-new-gaza-attacks-as-500000-forcibly-displaced,17-Apr-25,
US envoy says fighting in Gaza would ‘end immediately’ if captives released,Adam Boehler tells Al Jazeera ‘nothing goes forward’ on Israel-Palestine ceasefire deal until captives are released.,https://www.aljazeera.com/news/2025/4/16/us-envoy-says-war-in-gaza-would-end-immediately-if-captives-released,16-Apr-25,
US envoy to Hamas: ‘can’t deal’ with people holding captives,The Trump administration’s envoy for hostage negotiations Adam Boehler spoke to Al Jazeera about discussions with Hamas.,https://www.aljazeera.com/program/newsfeed/2025/4/16/us-envoy-to-hamas-cant-deal-with-people-holding-captives,16-Apr-25,
‘Die-in’ held in Paris to protest killing of Palestinian journalists,One hundred journalists staged a ‘die-in’ in central Paris to protest the killing of nearly 200 Palestinian journalists.,https://www.aljazeera.com/program/newsfeed/2025/4/16/die-in-held-in-paris-to-protest-killing-of-palestinian-journalists,16-Apr-25,
Iran confirms next round of nuclear talks with US set for Rome on Saturday,The announcement comes as IAEA chief arrives in Tehran for talks that may revolve around accessibility for inspectors.,https://www.aljazeera.com/news/2025/4/16/iran-confirms-next-round-of-nuclear-talks-with-us-set-for-rome-on-saturday,16-Apr-25,
"Israel says its troops will remain in Gaza, Lebanon and Syria indefinitely",Defence minister says army ‘will remain in the security zones as a buffer between the enemy and [Israeli] communities’.,https://www.aljazeera.com/news/2025/4/16/israel-says-its-troops-will-remain-in-gaza-lebanon-and-syria-indefinitely,16-Apr-25,
Technicians in Gaza make artificial limbs out of recycled materials,Thousands of people in Gaza require artificial limbs after being maimed in Israeli attacks.,https://www.aljazeera.com/video/newsfeed/2025/4/16/technicians-in-gaza-make-artificial-limbs-out-of-recycled-materials,16-Apr-25,
Children under fire in Gaza,Palestinian children bear the ultimate cost of Israel’s genocide in Gaza.,https://www.aljazeera.com/program/newsfeed/2025/4/16/children-under-fire-in-gaza,16-Apr-25,
"After two years of war in Sudan, the world can no longer plead ignorance",The facts are clear and the stories are harrowing. What is missing is more action.,https://www.aljazeera.com/opinions/2025/4/16/after-two-years-of-war-in-sudan-the-world-can-no-longer-plead-ignorance,16-Apr-25,
Gaza ‘mass grave’ for Palestinians and those helping them: MSF,"Doctors Without Borders slams Israel for targeting humanitarian workers, blocking aid to Gaza and mass killings.",https://www.aljazeera.com/news/2025/4/16/msf-says-gaza-is-a-mass-grave,16-Apr-25,
See video evidence of Israeli soldiers destroying Gaza,Al Jazeera’s Investigative Unit compiles evidence of potential Israeli war crimes in Gaza.,https://www.aljazeera.com/news/longform/2025/4/16/israeli-soldiers-filmed-themselves-destroying-gaza-see-the-video-evidence,16-Apr-25,
Israel’s demand that Hamas disarm is a “distraction”,"“[Israel’s] saying that, Hamas aside, the Israeli plan is to occupy Gaza and take it over…”",https://www.aljazeera.com/program/quotable/2025/4/16/israels-demand-that-hamas-disarm-is-a,16-Apr-25,
The battle over Hezbollah disarmament intensifies,US pressure campaign to accelerate the disarming of Hezbollah is putting Lebanese government in a difficult position.,https://www.aljazeera.com/news/2025/4/16/will-us-pressure-tactics-on-lebanon-make-hezbollah-disarm-faster,16-Apr-25,
Israeli military attacks family car carrying father and children in Jenin,A Palestinian father comforts his young daughter after Israeli troops opened fire on their family car in Jenin.,https://www.aljazeera.com/video/newsfeed/2025/4/16/israeli-military-attacks-family-car-carrying-father-and-children-in-jenin,16-Apr-25,
Top UK barrister: Israel is carrying out ‘destruction of humanity’ in Gaza,"Michael Mansfield, a human rights lawyer, talks to Al Jazeera about a war crimes case he and others recently filed.",https://www.aljazeera.com/news/2025/4/16/top-uk-barrister-israel-is-carrying-out-destruction-of-humanity-in-gaza,16-Apr-25,
Updates: 15 killed in Israeli attack on tents for displaced Palestinians,"These were the updates on Israel’s war on Gaza and attacks on the occupied West Bank for Wednesday, April 16.",https://www.aljazeera.com/news/liveblog/2025/4/16/live-israeli-forces-systematically-destroying-homes-in-gaza,16-Apr-25,
Sudan paramilitary declares rival government two years into civil war,Paramilitary Rapid Support Forces declares rival authority in areas under its control.,https://www.aljazeera.com/news/2025/4/15/sudan-paramilitary-declares-rival-government-two-years-into-civil-war,15-Apr-25,
Hamas ‘lost contact’ with group holding Gaza captive after Israeli attack,Hamas says Israeli bombing resulted in loss of contact with group guarding Israeli-American captive Edan Alexander.,https://www.aljazeera.com/news/2025/4/15/hamas-lost-contact-with-group-holding-gaza-captive-after-israeli-attack,15-Apr-25,
What is the regional impact of the war in Sudan?,"Foreign powers back different sides, while fears grow that violence could spread.",https://www.aljazeera.com/video/inside-story/2025/4/15/what-is-the-regional-impact-of-the-war-in-sudan,15-Apr-25,
"Jordan thwarts plot that threatened national security, 16 arrested",Jordan says it has arrested 16 people accused of plotting to threaten national security.,https://www.aljazeera.com/program/newsfeed/2025/4/15/jordan-thwarts-plot-that-threatened-national-security-16-arrested,15-Apr-25,
France expels 12 Algerian officials as tensions escalate,"Move comes after Algeria expelled French diplomats, following France’s arrest of an Algerian official linked to kidnap.",https://www.aljazeera.com/news/2025/4/15/france-to-expel-12-algerian-diplomats-as-tensions-escalate,15-Apr-25,
Does Trump want a Gaza ceasefire before his Middle East trip?,Parsing through Donald Trump’s Middle East agenda with Steven Cook from the Council on Foreign Relations.,https://www.aljazeera.com/program/the-bottom-line/2025/4/15/does-trump-want-a-gaza-ceasefire-before-his-middle-east-trip,15-Apr-25,
